vessel_id,mmsi,vessel_name,latitude,longitude,start_distance_from_port_km,end_distance_from_port_km,start_distance_from_shore_km,end_distance_from_shore_km,start,end,event_type,label
989e5b729-9aa4-0450-023a-7148b5f1018a,642122000,FARWAH,33.8494,12.032,0.0,0.0,86.0,86.0,2022-04-03T22:18:05.000Z,2025-02-10T23:02:30.000Z,loitering,1
19e8c4076-6589-aa57-e5d9-9c294822e679,413277650,LD16-3WHPB,39.5217,120.5146,30.681893,30.681893,61.0,61.0,2022-04-07T11:36:51.000Z,2024-11-28T01:24:16.000Z,loitering,1
8443c1e07-793d-cf02-b789-2c3d4f601da0,574000123,DK-I/19,7.7865,110.4502,332.901844,332.901844,341.0,341.0,2022-04-09T13:57:11.000Z,2026-09-07T23:26:42.000Z,loitering,1
f229087d8-8780-4511-b379-06d1056efdc0,412303350,SZ36-1CEPO,39.966,120.8277,0.8521770000000001,0.8521770000000001,42.0,42.0,2022-04-12T21:04:49.000Z,2024-06-17T03:59:59.000Z,loitering,1
c4ea73056-6481-4e99-6dbe-fe382cd7d977,413274440,PL193CEPB PLATFORM,38.3913,120.1141,0.0,0.0,53.0,53.0,2022-04-18T06:50:43.000Z,2024-11-14T00:45:14.000Z,loitering,1
bb45f31d8-8051-1dec-1938-524f0062d24a,414505000,PL19-3WHPG,38.3693,120.0813,0.871789,0.871789,54.0,54.0,2022-05-12T02:33:07.000Z,2024-11-06T00:51:06.000Z,loitering,1
48455a068-867a-9960-0f4f-a75337d01a0d,257095000,LINUS,56.3863,3.2731,3.335848,1.2316559999999999,275.0,277.0,2022-05-15T00:47:29.000Z,2024-05-11T09:58:18.000Z,loitering,1
5ac0daca4-4e35-98df-4b4f-2959917d4b64,367101870,MARS TLP,28.169,-89.2223,0.0,0.0,86.0,86.0,2022-05-16T16:40:12.000Z,2026-04-24T06:58:54.000Z,loitering,1
9738dd77a-a97d-7387-4576-2b38a08c334d,533150076,FSO GOLDEN STAR,8.3785,108.6891,272.590719,272.590719,217.0,217.0,2022-05-20T10:37:14.000Z,2025-02-18T00:59:02.000Z,loitering,1
89b19d1a5-591b-1783-03c7-75fa1912305a,574161151,DAI HUNG 01,8.4887,108.6774,262.720594,262.720594,214.0,214.0,2022-05-20T11:30:41.000Z,2024-06-09T03:15:02.000Z,loitering,1
cfdbdc423-3a78-1a10-2c4c-e2b20f3abce8,413269890,LD4-2WHPC,39.8889,120.7204,8.815607,8.815607,42.0,42.0,2022-05-23T08:26:49.000Z,2024-01-15T04:07:10.000Z,loitering,1
53ea7c4be-eb9d-2696-2ad6-a70032dfaf5b,457383000,GOLDEN PALM,17.2148,39.7899,182.051547,180.958359,82.0,81.0,2022-05-25T09:57:13.000Z,2024-04-04T06:55:22.000Z,loitering,1
dc6f15f85-52db-0944-7cb2-b9f0109d5163,538005678,ENSCO-DS10,4.5159,4.599,7.862179,4.000447,104.0,104.0,2022-05-27T23:59:33.000Z,2024-04-24T15:59:24.000Z,loitering,1
d1d3d7344-4cef-c7df-62a8-4f82ddd6ab8a,538003607,SEAFOX BURJ,26.6309,51.9373,2.9829209999999997,0.0,80.0,84.0,2022-06-06T07:59:33.000Z,2024-08-25T19:07:20.000Z,loitering,1
9e23edae3-3ad4-7116-9e46-14c947f2a717,356616000,ORIENTAL PHOENIX,29.3001,48.9907,23.852896,9.786157,75.0,44.0,2022-06-11T03:55:00.000Z,2024-01-30T23:59:41.000Z,loitering,1
f6e7fc1e6-67c7-5a98-41ee-00c5a2c6dcb1,311000270,KAOMBO NORTE,-7.2349,11.286,34.571137,33.866309,154.0,154.0,2022-06-12T16:20:22.000Z,2026-07-22T20:59:58.000Z,loitering,1
b38256bd5-5b3b-b841-8b87-46b3272104c6,636016146,ENSCO 110,26.6734,52.0045,5.984783999999999,6.745246,89.0,90.0,2022-06-21T12:59:19.000Z,2024-08-28T12:14:09.000Z,loitering,1
74f1a24df-f4a2-0468-74d8-9c46d7687dfc,413274480,PL25-6WHPL PLATFORM,38.3435,120.1371,4.447797,4.447797,48.0,48.0,2022-07-04T02:08:36.000Z,2026-09-07T23:27:11.000Z,loitering,1
b846bec96-6ebf-a303-6eed-ca243059f287,232102000,CLYDE ALPHA PLATFORM,56.4518,2.287,30.419668,30.419668,264.0,264.0,2022-07-05T15:24:19.000Z,2026-05-04T20:59:45.000Z,loitering,1
85c8cb487-7cd3-1040-de8f-a4713c7f712b,538004773,BOB PALMER,28.1668,49.9822,0.98024,0.98024,52.0,52.0,2022-07-06T04:58:51.000Z,2024-02-13T06:58:52.000Z,loitering,1
874dc56c4-4802-5888-f11e-e27238376443,257093000,NJORD BRAVO,64.2593,7.2659,4.457625,2.413657,72.0,74.0,2022-07-15T23:58:52.000Z,2026-09-07T23:59:28.000Z,loitering,1
864407591-1d60-39e1-4e81-30ea44a135e1,234567899,SUPREME,24.8132,53.6564,1.501911,0.0,46.0,58.0,2022-07-26T03:23:46.000Z,2024-02-10T06:34:52.000Z,loitering,1
b2ddc0ea1-1534-89c5-75d8-6f84a6053398,311000143,TURRITELLA,26.4291,-90.814,0.0,0.0,290.0,290.0,2022-08-02T04:44:08.000Z,2025-02-27T23:59:18.000Z,loitering,1
52be41853-36f0-6fe1-6c21-25263ebc3b57,538002370,PETROBRAS 53,-22.4235,-39.9588,0.0,0.0,116.0,116.0,2022-08-03T15:53:04.000Z,2026-09-07T23:57:27.000Z,loitering,1
46aea5a5b-bb08-9638-272d-818307e8fb27,355626000,PATHUMABAHA FSO2,8.0667,102.3367,208.38175,208.38175,96.0,96.0,2022-08-09T15:13:28.000Z,2024-04-04T04:44:47.000Z,loitering,1
907fe93d6-6247-e461-a67b-308ba73e5dea,413283850,BZ34-2/4WHPB,38.1181,119.5495,0.0,0.0,52.0,52.0,2022-08-11T10:06:35.000Z,2024-11-13T03:23:00.000Z,loitering,1
d66c5737e-e1df-2715-0fc9-b4683b9d64cc,367063220,URSA TLP,28.1537,-89.1024,0.0,0.0,91.0,91.0,2022-08-13T16:48:37.000Z,2026-09-07T23:51:49.000Z,loitering,1
d824d661e-e33e-10d9-320b-257be37146f7,366101000,VITO FPU,28.0701,-89.2439,6.804024999999999,14.751841,91.0,101.0,2022-08-21T00:47:34.000Z,2026-09-07T23:20:36.000Z,loitering,1
7f0a30567-7145-cd70-9b89-24476aedff19,351175000,QMS ACHIEVER,26.6017,51.9901,1.111949,2.278364,84.0,83.0,2022-08-21T05:59:05.000Z,2025-04-28T11:59:45.000Z,loitering,1
0874cfef5-5846-57f0-e5b2-2c466d1e02bc,566391000,COSLINNOVATOR,57.9233,-0.903,4.601443000000001,5.3204899999999995,70.0,60.0,2022-08-25T16:58:13.000Z,2024-02-01T13:49:48.000Z,loitering,1
ed2ea4606-66a1-23d2-bb4d-a86d5942cc47,311062000,HELIX PRODUCER 1,27.7309,-91.1049,5.940396,5.338979,147.0,148.0,2022-09-04T15:52:42.000Z,2024-04-23T05:48:45.000Z,loitering,1
c35b1a7de-e7b4-df0a-54b6-a1f4354ffc3e,369494396,NA KIKA FPDS,28.52,-88.2883,8.949127,8.949127,98.0,98.0,2022-09-27T15:38:41.000Z,2024-02-09T09:59:47.000Z,loitering,1
a82238cf7-7044-1e37-f2a9-f08073dd60b6,563085600,BW ADOLO,-4.2471,10.8173,39.737987999999994,39.737987999999994,49.0,49.0,2022-09-29T16:22:17.000Z,2025-12-07T14:24:47.000Z,loitering,1
46f1627bd-dc7c-ad67-9746-f80f6f13439d,576831000,HIBISCUS ALPHA,-4.1392,10.6209,38.387715,45.578061999999996,56.0,56.0,2022-10-03T10:21:05.000Z,2024-05-20T16:32:24.000Z,loitering,1
38375c9ba-ad07-0f77-796e-ef0cec37fed9,413298220,JX1-1CEPA,39.9773,121.0586,3.584775,3.584775,40.0,40.0,2022-10-03T22:23:32.000Z,2024-07-11T09:05:15.000Z,loitering,1
2f98a0868-8b6b-e52e-c0c9-e52fd76d6852,366054900,STAMPEDE TLP,27.5091,-90.556,3.335848,3.335848,171.0,171.0,2022-10-05T17:03:11.000Z,2024-09-23T23:59:25.000Z,loitering,1
620f7684e-efc2-ea8d-3f96-16b4f482f5ec,412379960,LS361,27.1495,121.9008,58.148766,58.148766,85.0,85.0,2022-10-06T07:58:16.000Z,2025-02-01T18:57:01.000Z,loitering,1
046fcd12f-fc36-ae8e-1d84-2cbf834be56b,636015376,NOBLE MICK OBRIEN,26.1696,52.2456,15.694872,15.852905,57.0,56.0,2022-10-07T10:59:04.000Z,2025-06-18T10:25:42.000Z,loitering,1
aba0f0936-6f08-ddbb-dcb3-b807a653f58a,3791472,LUCIUS SPAR,26.1319,-92.0404,0.0,0.0,342.0,342.0,2022-10-19T14:42:25.000Z,2024-02-14T18:53:13.000Z,loitering,1
6f91a41ee-e671-f34d-27b8-2ff79460156a,566489000,ARMADA KRAKEN,59.925,1.2925,39.078871,40.124117,126.0,125.0,2022-10-19T20:59:47.000Z,2026-09-07T23:56:58.000Z,loitering,1
c6c50a44e-e3c7-f191-ef43-b9eca7ec680c,3660489,NEPTUNE,27.3701,-89.9243,17.209342,17.209342,179.0,179.0,2022-10-20T13:57:14.000Z,2026-01-16T06:08:53.000Z,loitering,1
14c1392ba-ac3b-b8aa-6495-9d41017359d1,636017688,PETROBRAS 71,-24.7805,-42.7354,26.271178,23.245672,195.0,195.0,2022-10-20T20:59:54.000Z,2026-09-07T22:45:28.000Z,loitering,1
acb3401d4-4fa5-47f6-10a0-8849d25adf02,636021593,ADMARINE 680,28.4263,49.2716,0.978032,0.977755,67.0,67.0,2022-11-01T03:56:31.000Z,2024-07-05T12:59:20.000Z,loitering,1
2f2f27483-388c-7369-7e0f-178f6390d2d2,538005360,OCEAN BLACKRHINO,13.6986,-17.6025,88.632727,88.33479700000001,95.0,88.0,2022-11-07T01:59:29.000Z,2024-08-25T17:59:14.000Z,loitering,1
744924d73-3522-5882-bc62-e2f00956024c,538003160,BOB KELLER,28.4156,49.678,1.480779,0.978032,79.0,77.0,2022-11-08T18:21:22.000Z,2024-04-07T10:59:02.000Z,loitering,1
d6d406b1f-f3b6-d07f-2e1b-da470d7c207c,413283450,BZ34-2/4CEPA,38.1201,119.4917,0.0,0.0,47.0,47.0,2022-11-09T18:53:28.000Z,2024-05-11T13:55:04.000Z,loitering,1
60be17fd7-7731-72f3-781a-7c9b4d9af1b2,636007757,FSO KAKAP NATUNA,5.0242,105.9512,136.75925,136.75925,179.0,179.0,2022-11-16T03:13:49.000Z,2026-09-07T23:55:21.000Z,loitering,1
2db4afc9f-fe7c-087b-425d-01c926df9f69,306483000,HAEWENE BRIM,57.1609,2.2935,0.0,0.0,247.0,247.0,2022-11-18T22:53:07.000Z,2026-02-01T18:52:07.000Z,loitering,1
1873c13e2-27a8-2f42-800f-ba8b90ffad57,636015382,NOBLE DON TAYLOR,8.0513,-56.9386,191.194891,195.0285,181.0,184.0,2022-11-28T15:57:12.000Z,2024-07-13T17:59:31.000Z,loitering,1
5e575bf11-15f7-009a-2bab-25f252eb4cba,415666201,AX-YCGN-DFH5-H52-A,33.427,121.0553,10.050521,10.050521,40.0,40.0,2022-12-01T19:38:05.000Z,2024-09-28T08:00:31.000Z,loitering,1
43db90992-2011-ce25-63c1-f33255d8b042,415666218,AX-JSLY-DFH4-SY-A,33.4817,121.2083,21.515092,21.515092,54.0,54.0,2022-12-02T18:19:25.000Z,2024-02-06T02:55:23.000Z,loitering,1
881418174-4ecc-8d6a-7376-471a1c68e337,412212345,KL6-1WHPC,38.0233,119.8084,3.767765,3.767765,51.0,51.0,2022-12-04T05:50:27.000Z,2024-02-07T02:01:24.000Z,loitering,1
6819f252c-c0d9-4454-1da9-2cf0ccdfc702,371672000,KIN A,4.845,-17.2097,578.31825,578.31825,553.0,553.0,2022-12-06T20:56:15.000Z,2024-07-05T21:41:16.000Z,loitering,1
8eec8c60a-a97e-9251-da4c-a7da81c49596,376417000,AXIMA,-5.1291,11.5622,5.544916,15.086678,48.0,44.0,2022-12-06T22:59:02.000Z,2024-04-10T16:59:49.000Z,loitering,1
2f8193b52-26d7-475e-cdd2-ea34ceabbede,563039500,COSL BOSS,28.3364,49.1205,0.978678,1.481328,49.0,49.0,2022-12-10T21:29:48.000Z,2024-02-22T11:47:18.000Z,loitering,1
a07c5d3d0-03bf-b77e-f68a-4418b423ea46,636021141,SINOOCEAN WISDOM,28.4495,49.3679,1.955325,1.955325,76.0,76.0,2022-12-13T06:23:23.000Z,2024-05-19T09:57:45.000Z,loitering,1
fe5c0a706-6c77-f757-d663-782dc24f85cc,636013145,FPU ALIMA,-5.3805,11.4431,0.0,0.0,74.0,74.0,2022-12-14T09:57:11.000Z,2025-01-31T14:05:38.000Z,loitering,1
0cdb21051-1c45-6fdd-1efa-f310a973b7ed,367376530,MATTERHORN MC-243,28.7425,-88.8255,32.147453,32.147453,42.0,42.0,2022-12-14T22:14:43.000Z,2024-09-10T14:12:25.000Z,loitering,1
0493ed9c0-0d3f-dc1f-9303-261890c7c94c,574128295,DKI/17,8.1599,110.4999,305.640375,305.640375,308.0,308.0,2022-12-20T21:14:24.000Z,2026-09-07T23:13:49.000Z,loitering,1
d9b895023-3a9d-62f7-b4e1-8e69a010797d,525000021,FPU WEST SENO,0.0861,117.9273,0.0,0.0,42.0,42.0,2022-12-22T03:20:58.000Z,2025-12-15T05:40:34.000Z,loitering,1
b7c52a874-4acd-b58f-5ef0-efcada3ab192,413274980,LINGSHUI17-2,17.4138,110.6022,131.224344,131.224344,123.0,123.0,2022-12-22T07:29:00.000Z,2024-06-14T16:59:41.000Z,loitering,1
fbcb8a74f-fd50-c378-a694-87b7aaac72e9,576432000,NORVE,-4.1396,10.615,38.210992,45.578061999999996,57.0,56.0,2022-12-22T18:53:19.000Z,2024-12-26T23:58:35.000Z,loitering,1
683cab890-07bb-21ae-5a0b-486f275be936,440106770,DONGHAE-1,35.4309,130.0003,46.549887000000005,46.549887000000005,51.0,51.0,2022-12-23T00:55:47.000Z,2026-09-07T23:50:39.000Z,loitering,1
4989df1ef-f756-7caa-7e3e-bc9ab8b0a959,525158700,JANGKRIK,-1.2617,117.65,32.416924,32.416924,47.0,47.0,2022-12-30T09:42:01.000Z,2026-09-07T23:35:21.000Z,loitering,1
bc08e7cc0-0d17-4702-7638-51b7660c852a,574128288,DK1/10,8.132,103.7098,280.048344,280.048344,123.0,123.0,2022-12-31T06:52:59.000Z,2024-12-23T03:10:08.000Z,loitering,1
7b6d61f52-25aa-f6c6-4d1d-baa307df2029,576674000,PARAMESWARA,19.4372,71.3161,5.4472059999999995,3.337786,135.0,141.0,2022-12-31T08:58:36.000Z,2024-03-09T09:58:13.000Z,loitering,1
9b4c1ef35-5546-b3a0-df8a-4a5e44ba23c9,413495810,DF13-2CEPB,18.4883,107.62,110.80389100000001,110.80389100000001,111.0,111.0,2022-12-31T09:18:34.000Z,2024-01-20T17:11:51.000Z,loitering,1
bade0265b-bd8b-b3fa-e875-9170fe92ee20,636017940,AURORA,8.2558,101.7892,168.07407800000001,168.07407800000001,103.0,103.0,2022-12-31T15:57:46.000Z,2026-09-07T19:08:57.000Z,loitering,1
71f426c19-9af8-785e-e353-361d47e1008f,574128293,DK1/15,7.8053,109.9269,379.480219,379.480219,315.0,315.0,2022-12-31T19:14:52.000Z,2026-09-07T22:15:27.000Z,loitering,1
ad1a12c68-8943-6732-1d1d-5e4874418e21,413301270,HAI YANG SHI YOU 161,38.9512,119.3325,8.469104,8.469104,40.0,40.0,2023-01-01T00:03:45.000Z,2024-09-23T07:11:31.000Z,loitering,1
88a0bdc3b-b04d-baa1-67b5-1c7f9b4fb455,511140000,SEA PAD,26.6919,52.2741,6.830078,8.024829,78.0,79.0,2023-01-01T00:16:22.000Z,2024-08-28T03:09:06.000Z,loitering,1
e85ae5c32-2a98-8b07-3b83-6d40e381bf45,538003593,PLATAFORMA 65,-22.7017,-40.677,0.0,0.0,83.0,83.0,2023-01-02T13:12:25.000Z,2026-09-07T21:07:43.000Z,loitering,1
05cc7d51c-c596-a17c-09ea-bebd17581ba6,538003021,FSO YOHO,4.0308,7.5244,1.1092,0.0,46.0,47.0,2023-01-03T08:59:06.000Z,2026-04-14T08:13:36.000Z,loitering,1
14cab2a7f-f7a3-62a0-747b-4523bcb58991,466244000,KHAWR ALADID,26.6802,51.5778,28.547701,28.547701,65.0,65.0,2023-01-05T07:50:29.000Z,2024-04-01T05:59:30.000Z,loitering,1
32c1544e0-0f35-f24e-f3eb-19d3a7d1c903,538003147,ROWAN MISSISSIPPI,28.1722,49.9875,0.98024,1.482299,52.0,53.0,2023-01-05T10:29:19.000Z,2025-11-24T07:59:28.000Z,loitering,1
3adf0a092-2455-365f-a393-d494d557f8a9,574002600,PVN DAIHUNG QUEEN,8.4298,108.6694,270.730219,263.395,212.0,217.0,2023-01-05T19:57:56.000Z,2024-05-02T00:58:50.000Z,loitering,1
ffac75eda-aab1-3e2e-2ebb-85fdc0fec085,574128286,DK1/8,7.82,110.5,326.487062,326.487062,340.0,340.0,2023-01-08T00:01:03.000Z,2026-02-06T06:59:19.000Z,loitering,1
741898249-9a74-c749-60ac-bf63be91cf1a,538004529,BESS BRANTS,28.4744,49.5008,1.4804739999999998,0.97757,74.0,83.0,2023-01-08T06:56:05.000Z,2024-02-02T11:46:05.000Z,loitering,1
de49910a4-4091-3ce6-55b8-f71474784ee3,700000000,,-38.1692,148.419,49.583023000000004,49.583023000000004,41.0,41.0,2023-01-17T14:59:40.000Z,2024-04-25T16:57:30.000Z,loitering,1
17f1543b0-0dc8-80ce-f4a4-d164cf1682c5,533368000,FSO BENCHAMAS 2,10.5202,101.2467,181.884312,180.13575,154.0,153.0,2023-01-18T00:01:40.000Z,2025-03-05T19:54:42.000Z,loitering,1
92c3dd128-8cb2-cd37-5d73-571f0487ec85,374167000,AOS MAINTAINER 1,26.4235,51.9345,4.4777629999999995,4.5614170000000005,66.0,67.0,2023-01-20T22:58:37.000Z,2025-04-21T06:59:12.000Z,loitering,1
f581931b9-9ba1-af99-dd0d-76a54096ada1,345070348,PAPALOAPAN,19.4475,-91.9226,1.5280340000000001,14.727711,77.0,67.0,2023-02-01T05:10:33.000Z,2024-01-02T12:58:06.000Z,loitering,1
72e0f31d8-80e8-bd92-6a7d-a338a6584a66,413274520,PL19-3WHPM,38.3678,120.0875,0.0,0.0,54.0,54.0,2023-02-01T10:04:45.000Z,2024-06-28T13:08:03.000Z,loitering,1
ba916a78b-b993-a319-5d55-06804b2392d0,403514000,ARABDRILL 70,28.3532,49.5198,4.069392,4.069392,76.0,76.0,2023-02-03T23:48:43.000Z,2024-02-02T11:10:57.000Z,loitering,1
43a7f38e0-03e9-9fec-ce58-53a0b77b627e,311010200,FPSO PSVM,-6.2433,10.7305,0.0,0.0,169.0,169.0,2023-02-06T11:32:49.000Z,2026-09-07T23:59:47.000Z,loitering,1
3606caeea-a38e-51a4-bf1c-30266c5dedcf,311000242,SONANGOL QUENGUELA,-7.663,11.7939,1.1020530000000002,1.102001,124.0,125.0,2023-02-11T03:58:31.000Z,2024-01-15T06:59:08.000Z,loitering,1
24e64d81c-c660-31d1-7fba-9644689b41c7,565798000,COSL PROMOTER,61.3445,1.9871,6.167936,9.838757,136.0,142.0,2023-02-12T01:55:08.000Z,2024-02-19T09:57:30.000Z,loitering,1
4b489f48d-db49-985d-ac74-ad79797f2009,311000917,ALMIRANTEBARROSOMV32,-24.5698,-42.6353,20.257531,6.732984,171.0,178.0,2023-02-16T00:59:37.000Z,2025-03-29T20:58:24.000Z,loitering,1
f3f0ee900-0735-d0ad-b34b-dff7037a8088,311000307,KAOMBO SUL,-7.3648,11.376,17.83518,18.280412000000002,152.0,152.0,2023-02-21T15:11:48.000Z,2026-09-07T23:43:29.000Z,loitering,1
0fea54ff1-1cc1-e88b-296a-33a2c586270a,232115000,FULMAR ALPHA,56.4935,2.1532,25.837117,25.837117,257.0,257.0,2023-02-23T16:23:17.000Z,2026-05-07T04:55:51.000Z,loitering,1
36d383238-827a-5c80-4239-b6cf7910dffb,374867000,EVEREST,-6.5045,10.3795,59.164086000000005,36.334648,223.0,203.0,2023-02-23T20:49:04.000Z,2024-03-06T04:59:03.000Z,loitering,1
ca28fd3a6-6dde-f7d7-529a-2d01575b835b,375114000,LA NOUMBI,-4.473,11.0912,2.480359,2.480359,44.0,44.0,2023-02-24T12:00:29.000Z,2024-03-10T08:55:49.000Z,loitering,1
ca67e4aa1-1304-9959-ec83-fdc6587ae788,413512870,BZ29-6WHPA,38.1684,119.8299,11.153851000000001,11.153851000000001,63.0,63.0,2023-02-28T01:55:02.000Z,2026-09-07T23:54:52.000Z,loitering,1
85a6145b6-6a9b-18e9-efa0-6ce9beb2c89d,533062800,FSO SEPAT,6.3673,103.8186,137.021547,137.021547,107.0,107.0,2023-02-28T13:08:56.000Z,2024-01-14T09:25:15.000Z,loitering,1
e0574b5d0-0bc1-4428-23a4-422772c6a66f,636016551,ENSCO 141,28.4556,49.6821,0.97757,0.97757,83.0,83.0,2023-03-08T13:21:34.000Z,2024-02-02T13:10:45.000Z,loitering,1
b371352b7-7ff3-6f9a-d475-d66216ba4ad0,576364000,PAUL B LOYD JNR,57.9734,0.7245,15.012914,31.889285,166.0,147.0,2023-03-10T00:01:50.000Z,2024-02-13T11:58:22.000Z,loitering,1
489960012-2a10-a174-4fb0-765ce9d0899d,538005125,DEEPWATER PONTUS,28.0118,-89.1611,16.643016,16.643016,105.0,105.0,2023-03-13T22:52:30.000Z,2024-12-14T03:56:03.000Z,loitering,1
c74917ef3-3bcd-0789-5cf1-dcdbdb5fda6b,232589000,MONTROSE ALPHA,57.4501,1.3874,16.77592,16.77592,190.0,190.0,2023-03-14T23:54:36.000Z,2024-01-18T13:54:44.000Z,loitering,1
38ec64bfe-ead7-5947-12cc-36123e270477,538005011,ROWAN GORILLA VI,57.1326,1.6482,15.13642,17.337370999999997,211.0,209.0,2023-03-15T13:04:55.000Z,2025-10-13T19:57:57.000Z,loitering,1
b707c8846-688c-d74a-fd5c-370f91cd78f1,232005797,AILSA,57.1944,1.9623,3.012576,3.012576,227.0,227.0,2023-03-15T14:27:19.000Z,2024-10-09T15:42:18.000Z,loitering,1
bae94fccd-d8f1-06c5-a4c2-a4c3d0283319,636015426,ENSCO 120,56.6493,2.4093,21.220639,8.23998,276.0,264.0,2023-03-20T04:58:55.000Z,2025-01-11T02:47:20.000Z,loitering,1
6c2e3fc93-35b0-03b6-e678-4170f923deab,310803000,BLACKFORD DOLPHIN,5.3181,4.4497,14.010447000000001,7.005121,80.0,85.0,2023-03-20T10:58:34.000Z,2024-07-01T01:57:03.000Z,loitering,1
510299412-2d89-0825-714c-74eb78f61e7d,2320208,LOMOND,57.287,2.1763,15.899669,15.899669,239.0,239.0,2023-03-23T22:50:04.000Z,2024-09-26T20:05:21.000Z,loitering,1
f2e5f5df8-8ff4-0afe-f9d1-ba036dd78a99,603500186,KIZOMBA A FPSO,-6.3216,11.0519,2.223899,2.223899,136.0,136.0,2023-03-25T13:00:14.000Z,2026-09-07T23:32:29.000Z,loitering,1
96cf8a1e2-2353-3e58-5e0f-d4887a42cde3,413274510,PL19-3WHPK,38.4098,120.114,2.223899,2.223899,54.0,54.0,2023-03-29T10:52:55.000Z,2024-07-09T12:02:22.000Z,loitering,1
a7020cbfd-d519-79f3-82d5-20a82f756787,636022396,ADMARINE 507,28.3347,49.0913,1.9573559999999999,2.251229,47.0,46.0,2023-03-30T02:59:38.000Z,2024-09-12T04:59:09.000Z,loitering,1
09f19f790-07ed-81b3-fd19-c684575484ca,308108000,CIDADE DE SANTOS,-24.3011,-42.7141,0.0,0.0,144.0,144.0,2023-04-01T05:58:23.000Z,2024-05-07T18:51:35.000Z,loitering,1
c4618be83-3bf3-1da8-07ee-d5f5314d3682,235010630,GRYPHON A,59.3597,1.5689,0.0,0.0,169.0,169.0,2023-04-02T00:00:57.000Z,2025-08-23T12:40:47.000Z,loitering,1
364c87680-0d51-8a89-d939-060b18a5cbe0,538003727,ROWAN EXL-I,26.8974,50.4819,2.273792,0.0,41.0,44.0,2023-04-07T06:59:35.000Z,2024-04-04T07:59:32.000Z,loitering,1
315bd9a68-857e-bc01-ba87-373ca79a013a,375589000,FSO PARGO,-22.2548,-40.3353,2.450424,3.335848,74.0,73.0,2023-04-09T08:58:53.000Z,2026-09-07T23:58:04.000Z,loitering,1
71f664e75-58ad-690b-6740-8ee2949aea9c,355126000,RIG ABAN III,19.5541,71.3599,1.5277660000000002,1.0479749999999999,133.0,135.0,2023-04-10T01:58:47.000Z,2024-01-20T00:05:57.000Z,loitering,1
a557f25e3-35da-387e-585e-8a0335589d52,311000949,PROSPERITY,8.1967,-57.0242,196.953453,200.454781,184.0,189.0,2023-04-10T06:58:22.000Z,2026-09-07T23:01:16.000Z,loitering,1
e2664b329-95ad-5cd8-bff5-676bdbebbb1d,657201300,OSHE HONMI,3.9697,7.7586,5.546405,2.218562,57.0,58.0,2023-04-10T11:55:17.000Z,2026-09-03T11:42:08.000Z,loitering,1
51373ed6b-bd26-9707-7b9c-aa41b0ce2f01,503694000,MONTARA VENTURE,-12.6598,124.5448,187.698906,186.932859,177.0,177.0,2023-04-11T04:18:34.000Z,2025-04-11T06:34:18.000Z,loitering,1
231c8377b-b44e-33bd-928a-360d0d53dc49,574128292,DK1/14,7.5304,109.8369,404.548656,404.548656,341.0,341.0,2023-04-12T21:00:19.000Z,2025-06-21T01:59:01.000Z,loitering,1
e1634a0d9-94d8-1893-a819-30e40a028ea7,16995,NORTH BELUT CPP,4.4112,106.6416,123.086875,123.086875,112.0,112.0,2023-04-13T02:35:39.000Z,2025-06-12T23:17:01.000Z,loitering,1
4d96b1e6e-edcb-31fe-92e9-06e9ea793cbd,564304000,WEST INTREPID,19.6807,-92.3105,5.9409410000000005,3.496404,69.0,70.0,2023-04-15T09:52:47.000Z,2025-05-31T00:57:19.000Z,loitering,1
c726e115c-c624-780b-1ff3-fa138d82371b,636022281,TELI,-3.7591,10.4939,4.438223,4.438223,39.0,39.0,2023-04-17T12:51:43.000Z,2024-05-16T20:40:43.000Z,loitering,1
8009f898d-dab2-e6b1-7526-fadb573f9fce,636019001,PERRO NEGRO 11,28.3614,49.5316,3.1388960000000004,3.1388960000000004,76.0,76.0,2023-04-22T04:59:14.000Z,2025-06-16T20:04:07.000Z,loitering,1
23c2ad2bf-f686-cd3c-1965-3ad6fd6de87b,503597000,OKHA,-19.5835,116.4478,60.045262,60.081684,94.0,93.0,2023-04-24T00:59:07.000Z,2024-02-21T11:54:06.000Z,loitering,1
96c36e844-472e-042c-d6fd-101a69e5a96f,352026000,WEST SATURN,-25.4324,-43.9843,5.14292,4.591095,207.0,209.0,2023-04-25T18:59:38.000Z,2024-02-29T16:59:41.000Z,loitering,1
ee3fc446a-aef1-4d25-f8ee-ac89ac798a03,367544280,JACK ST MALO,26.235,-91.2608,1.111949,0.0,313.0,315.0,2023-04-27T20:31:26.000Z,2026-04-21T23:59:44.000Z,loitering,1
2be4df323-3aa6-1d6a-d498-f1b11e0ea0a0,636021576,ADMARINE 682,28.4308,49.2265,1.111949,0.977755,63.0,65.0,2023-04-28T03:58:55.000Z,2024-02-07T23:03:41.000Z,loitering,1
7cbbdc70d-d9f0-c868-f0bc-1752fcdeb30f,311000848,ANITA GARIBALDI MV33,-22.4112,-40.1318,8.222610000000001,3.918792,98.0,101.0,2023-04-28T09:59:18.000Z,2026-02-22T17:59:04.000Z,loitering,1
e6f6e2346-6563-f834-ba7a-0c85beb3f372,577583000,SD VICTORY,28.4531,49.2122,0.9776630000000001,1.480596,62.0,64.0,2023-04-29T08:59:38.000Z,2024-03-28T12:59:17.000Z,loitering,1
